medicine_name,category,current_stock,avg_monthly_sales,unit_price,days_until_expiry,store_id,will_expire_unused
MED-6466-JX,Antipyretics,412,35,127.39,159,Store_B,1
MED-8784-EB,Antiseptics,388,18,141.95,110,Store_C,1
MED-9448-HH,Antiseptics,383,17,87.54,643,Store_B,0
MED-3304-KR,Analgesics,148,105,82.04,446,Store_D,0
MED-6214-PT,Antipyretics,68,72,177.57,154,Store_C,0
MED-7790-HQ,Supplements,335,108,117.55,492,Store_B,0
MED-9854-QE,Antibiotics,230,107,50.8,704,Store_D,0
MED-2123-AO,Antipyretics,410,122,16.35,636,Store_B,0
MED-6097-OR,Antibiotics,385,15,45.21,129,Store_A,1
MED-8893-WK,Antipyretics,393,66,149.19,254,Store_B,0
MED-7280-YQ,Antiseptics,398,145,98.84,44,Store_D,1
MED-4046-LG,Antipyretics,496,35,183.65,384,Store_A,1
MED-3358-UG,Analgesics,23,71,84.61,381,Store_D,0
MED-8715-EM,Antipyretics,154,37,77.97,92,Store_B,1
MED-0685-TJ,Supplements,192,94,163.81,195,Store_B,0
MED-8565-HI,Antibiotics,102,13,108.95,625,Store_A,0
MED-8202-RE,Antiseptics,225,110,129.48,84,Store_A,0
MED-1649-UO,Supplements,56,14,44.13,620,Store_B,0
MED-3873-TK,Analgesics,262,88,181.49,588,Store_B,0
MED-3600-YR,Antibiotics,207,13,175.58,344,Store_A,1
MED-0960-DP,Supplements,234,44,97.3,620,Store_A,0
MED-2030-GU,Supplements,166,145,34.45,464,Store_A,0
MED-0476-BK,Supplements,277,87,161.7,589,Store_B,0
MED-5630-JM,Antiseptics,81,2,117.65,48,Store_B,1
MED-8579-AB,Antipyretics,200,108,131.5,423,Store_D,0
MED-1112-TU,Analgesics,299,127,25.27,469,Store_D,0
MED-7630-HN,Antiseptics,125,108,75.94,686,Store_C,0
MED-0094-QV,Analgesics,111,147,101.39,331,Store_B,0
MED-3763-SI,Supplements,141,119,176.25,617,Store_C,0
MED-2038-MT,Antiseptics,440,49,194.0,103,Store_B,1
MED-4882-ZJ,Supplements,491,11,61.02,84,Store_D,1
MED-1604-JV,Analgesics,429,119,110.45,616,Store_A,0
MED-6782-LM,Antibiotics,360,101,100.33,422,Store_A,0
MED-0921-MP,Antiseptics,160,98,38.94,677,Store_B,0
MED-6650-XQ,Antipyretics,120,59,181.64,678,Store_A,0
MED-3479-JM,Antibiotics,343,18,108.47,713,Store_D,0
MED-8342-GO,Antipyretics,466,50,45.26,114,Store_D,1
MED-5137-PN,Antiseptics,220,127,190.27,434,Store_D,0
MED-3889-CV,Antiseptics,340,11,25.81,673,Store_B,1
MED-8275-OE,Antiseptics,484,63,155.83,673,Store_A,0
MED-1399-EV,Antibiotics,103,56,23.25,76,Store_D,0
MED-6936-DE,Antibiotics,134,118,170.84,98,Store_B,0
MED-1446-BU,Antiseptics,339,15,20.81,45,Store_B,1
MED-8293-GW,Antibiotics,162,82,179.93,270,Store_B,0
MED-6517-SE,Antibiotics,349,131,87.16,388,Store_A,0
MED-3151-VV,Antipyretics,485,146,166.27,423,Store_B,0
MED-0161-SO,Antibiotics,362,65,196.2,47,Store_D,1
MED-7131-PB,Antibiotics,60,92,144.82,596,Store_C,0
MED-1987-IA,Supplements,23,104,180.72,76,Store_C,0
MED-9572-XN,Antipyretics,454,85,163.01,726,Store_B,0
MED-6243-DI,Antibiotics,51,141,197.6,369,Store_A,0
MED-8488-KK,Antipyretics,53,132,58.28,345,Store_B,0
MED-6387-ZS,Analgesics,286,72,49.87,482,Store_C,0
MED-1719-OZ,Antiseptics,100,32,166.86,241,Store_D,0
MED-1996-PE,Antipyretics,396,99,75.6,579,Store_A,0
MED-1594-EA,Antiseptics,81,140,92.57,591,Store_A,0
MED-7213-YV,Antibiotics,410,46,75.79,156,Store_A,1
MED-2086-BU,Supplements,203,77,11.2,189,Store_C,0
MED-9491-FH,Antipyretics,100,97,14.56,623,Store_D,0
MED-6195-MO,Supplements,404,140,165.4,141,Store_C,0
MED-4613-AM,Analgesics,91,120,96.32,366,Store_B,0
MED-0184-HH,Analgesics,240,137,37.56,32,Store_C,1
MED-0855-BT,Antiseptics,476,132,71.69,512,Store_A,0
MED-7834-LD,Antibiotics,296,87,12.83,639,Store_D,0
MED-1227-LE,Antiseptics,77,111,42.93,671,Store_A,0
MED-9644-CN,Analgesics,31,69,91.44,308,Store_D,0
MED-1098-UH,Analgesics,477,116,125.44,236,Store_D,0
MED-7691-AB,Antibiotics,65,86,127.25,279,Store_C,0
MED-6114-WN,Antiseptics,89,51,194.58,492,Store_C,0
MED-5624-RB,Antibiotics,294,36,44.41,212,Store_C,1
MED-1834-ZO,Supplements,34,133,154.4,644,Store_C,0
MED-4987-XJ,Supplements,78,56,65.39,601,Store_D,0
MED-4290-SP,Antiseptics,26,33,120.0,544,Store_D,0
MED-6858-MC,Analgesics,92,110,37.26,248,Store_A,0
MED-4014-WY,Supplements,259,15,24.4,107,Store_D,1
MED-3798-ZB,Analgesics,472,81,36.28,575,Store_A,0
MED-2988-JL,Supplements,160,19,62.85,676,Store_A,0
MED-6475-MI,Analgesics,499,46,18.74,143,Store_C,1
MED-4947-IN,Supplements,245,97,66.83,341,Store_B,0
MED-5136-WQ,Antiseptics,246,144,114.59,328,Store_B,0
MED-1338-NF,Antibiotics,66,56,179.31,60,Store_B,0
MED-8187-GB,Supplements,294,11,144.46,214,Store_B,1
MED-4387-NW,Antipyretics,445,136,27.59,589,Store_B,0
MED-8121-DY,Analgesics,339,145,75.67,33,Store_D,1
MED-2909-YU,Antiseptics,415,18,152.64,529,Store_B,1
MED-3317-VO,Antibiotics,268,115,171.48,34,Store_A,1
MED-3829-HP,Analgesics,44,123,167.81,694,Store_D,0
MED-0782-JR,Antipyretics,81,50,167.38,303,Store_C,0
MED-9874-ZU,Antipyretics,225,123,130.0,98,Store_C,0
MED-2383-ZQ,Antipyretics,435,118,45.32,61,Store_C,1
MED-2099-FM,Supplements,357,2,183.27,710,Store_D,1
MED-7778-HS,Antiseptics,374,42,36.37,59,Store_B,1
MED-4093-QA,Antiseptics,365,97,89.77,346,Store_A,0
MED-5163-FO,Supplements,93,127,11.86,457,Store_A,0
MED-1848-IZ,Antibiotics,432,49,185.26,726,Store_C,0
MED-3584-QO,Antiseptics,15,26,191.77,339,Store_D,0
MED-1265-OF,Supplements,38,85,13.75,603,Store_A,0
MED-1652-ER,Antipyretics,97,117,73.79,448,Store_D,0
MED-2518-RF,Supplements,448,145,17.82,327,Store_A,0
MED-8461-KZ,Analgesics,465,49,115.88,477,Store_A,0
MED-0867-FR,Antiseptics,306,114,108.19,106,Store_A,0
MED-6444-HK,Antipyretics,41,148,192.64,495,Store_B,0
MED-8483-MV,Antibiotics,91,41,150.68,314,Store_C,0
MED-7156-IG,Analgesics,289,67,31.92,661,Store_A,0
MED-9014-TX,Antiseptics,495,113,19.98,601,Store_B,0
MED-0264-CX,Antipyretics,244,145,22.66,497,Store_B,0
MED-8278-IY,Antipyretics,284,108,75.33,712,Store_A,0
MED-5542-LN,Antipyretics,344,62,21.28,604,Store_B,0
MED-2833-TK,Antipyretics,327,57,151.41,698,Store_B,0
MED-3316-MV,Antiseptics,133,25,158.81,281,Store_C,0
MED-1612-ZO,Antipyretics,15,37,114.89,109,Store_C,0
MED-5697-OO,Supplements,348,31,125.15,397,Store_C,0
MED-3587-PV,Supplements,485,85,114.84,50,Store_A,1
MED-4440-DB,Antipyretics,106,39,121.31,365,Store_D,0
MED-0664-NC,Antipyretics,249,132,50.66,387,Store_B,0
MED-4586-QJ,Antipyretics,291,21,199.45,581,Store_C,0
MED-3283-MI,Antipyretics,76,110,167.15,364,Store_D,0
MED-7492-VF,Antibiotics,222,85,12.72,239,Store_B,0
MED-6905-RY,Antibiotics,348,75,38.63,381,Store_C,0
MED-1135-XF,Antipyretics,105,72,111.43,39,Store_A,1
MED-4488-KW,Antipyretics,187,135,83.12,362,Store_B,0
MED-1917-GY,Antipyretics,55,148,153.54,669,Store_B,0
MED-9481-CL,Analgesics,55,71,95.0,339,Store_C,0
MED-0966-MT,Antiseptics,167,137,43.34,718,Store_C,0
MED-7747-LK,Antipyretics,476,124,62.12,98,Store_B,1
MED-9538-ZA,Supplements,20,135,60.39,287,Store_A,0
MED-2987-MM,Analgesics,374,125,36.76,266,Store_D,0
MED-1282-ZZ,Antiseptics,423,87,107.15,539,Store_A,0
MED-3961-XG,Supplements,261,133,92.74,286,Store_A,0
MED-9317-HF,Antibiotics,208,8,151.55,532,Store_C,1
MED-6350-MK,Analgesics,414,32,173.1,695,Store_C,0
MED-9346-CF,Antiseptics,59,45,109.78,571,Store_B,0
MED-6804-UM,Supplements,487,107,115.82,104,Store_C,1
MED-5325-RS,Analgesics,489,108,118.66,426,Store_C,0
MED-7764-MF,Antibiotics,19,17,134.37,692,Store_D,0
MED-5461-EO,Antipyretics,438,115,107.56,379,Store_A,0
MED-9008-ZC,Antibiotics,498,31,83.05,640,Store_B,0
MED-3768-IM,Antipyretics,299,38,100.84,118,Store_B,1
MED-3784-AQ,Analgesics,218,15,70.35,723,Store_B,0
MED-1655-JM,Antipyretics,185,132,47.53,503,Store_D,0
MED-0831-CH,Antipyretics,451,66,168.05,97,Store_D,1
MED-5775-YP,Analgesics,335,62,39.56,132,Store_A,1
MED-6838-LU,Antiseptics,351,145,101.02,288,Store_D,0
MED-7065-HW,Antibiotics,302,131,53.31,331,Store_D,0
MED-7512-AY,Antipyretics,19,8,28.6,327,Store_A,0
MED-7474-LZ,Antibiotics,138,77,57.01,369,Store_B,0
MED-8944-PR,Antiseptics,58,111,126.66,472,Store_C,0
MED-2727-QV,Analgesics,402,139,51.7,559,Store_D,0
MED-9502-EQ,Antiseptics,457,85,12.17,238,Store_B,0
MED-1364-JF,Supplements,117,125,17.1,457,Store_D,0
MED-4393-RK,Analgesics,49,95,15.08,307,Store_D,0
MED-1295-CL,Analgesics,463,39,60.07,386,Store_C,0
MED-2724-LW,Antiseptics,336,8,85.63,30,Store_B,1
MED-3724-NR,Antibiotics,22,109,33.63,608,Store_A,0
MED-2722-GA,Analgesics,193,60,126.83,98,Store_C,0
MED-5609-SO,Analgesics,12,56,112.23,85,Store_A,0
MED-7712-HH,Antipyretics,118,89,147.94,529,Store_C,0
MED-8204-UH,Supplements,148,57,44.13,35,Store_B,1
MED-2545-LG,Supplements,389,52,43.97,668,Store_B,0
MED-1443-XF,Antibiotics,409,100,140.41,591,Store_D,0
MED-5808-TG,Supplements,77,45,90.38,256,Store_A,0
MED-4839-CQ,Analgesics,306,104,145.53,81,Store_D,0
MED-1299-UG,Antipyretics,85,14,81.67,386,Store_D,0
MED-9380-IH,Antipyretics,85,6,115.27,402,Store_A,0
MED-9240-OX,Supplements,302,82,160.02,89,Store_A,1
MED-9755-DC,Analgesics,353,50,10.88,322,Store_B,0
MED-0862-RO,Antibiotics,448,2,165.43,417,Store_C,1
MED-4918-OX,Analgesics,294,2,75.04,493,Store_A,1
MED-0858-QO,Analgesics,20,120,152.25,483,Store_A,0
MED-4468-WN,Analgesics,198,72,152.56,192,Store_D,0
MED-4175-UX,Antiseptics,134,8,156.98,489,Store_A,0
MED-9337-JH,Antipyretics,466,131,176.33,345,Store_C,0
MED-8480-NB,Supplements,372,87,32.57,686,Store_C,0
MED-5009-SW,Antiseptics,234,127,151.91,536,Store_B,0
MED-4112-OV,Antipyretics,92,64,17.62,219,Store_C,0
MED-9293-RD,Antibiotics,352,77,96.96,393,Store_D,0
MED-4548-RH,Supplements,399,43,80.62,148,Store_A,1
MED-6992-PR,Antiseptics,490,148,108.43,468,Store_D,0
MED-7840-FG,Supplements,164,47,130.69,431,Store_B,0
MED-1262-VW,Analgesics,144,116,147.49,587,Store_C,0
MED-4757-AF,Analgesics,13,109,18.71,100,Store_C,0
MED-3932-VB,Analgesics,405,91,11.47,136,Store_D,0
MED-9542-RE,Antiseptics,458,137,151.28,573,Store_B,0
MED-0079-AR,Antipyretics,284,25,109.27,149,Store_B,1
MED-4281-KG,Antiseptics,301,88,49.8,111,Store_D,0
MED-6802-RT,Antiseptics,411,34,19.15,113,Store_A,1
MED-7249-KO,Analgesics,379,73,107.87,370,Store_A,0
MED-0874-VY,Supplements,449,111,130.27,80,Store_A,1
MED-6038-FF,Supplements,77,8,87.26,523,Store_C,0
MED-0855-WI,Supplements,316,139,65.95,650,Store_C,0
MED-6744-PG,Antibiotics,295,73,44.49,466,Store_B,0
MED-4131-VT,Antiseptics,353,48,125.18,428,Store_D,0
MED-8907-OT,Analgesics,54,34,199.27,287,Store_D,0
MED-0734-JU,Antibiotics,269,58,186.66,239,Store_D,0
MED-2369-LJ,Antiseptics,168,4,79.16,284,Store_A,1
MED-1676-AZ,Analgesics,27,132,187.2,46,Store_B,0
MED-2474-FB,Analgesics,318,111,40.63,452,Store_B,0
MED-7452-YP,Analgesics,188,144,140.38,549,Store_D,0
MED-9632-BM,Antibiotics,166,47,180.94,570,Store_D,0
MED-8185-PT,Supplements,9,31,123.99,170,Store_C,0
MED-3305-WU,Antibiotics,349,51,81.7,587,Store_B,0
MED-2093-MM,Analgesics,130,85,168.5,204,Store_D,0
MED-0199-NF,Analgesics,467,82,147.64,120,Store_A,1
MED-7100-XT,Analgesics,253,133,143.9,601,Store_A,0
MED-5257-UI,Antibiotics,245,85,179.61,500,Store_C,0
MED-3386-ZG,Antibiotics,279,58,62.58,237,Store_D,0
MED-8464-CJ,Supplements,244,97,118.59,189,Store_A,0
MED-0590-QW,Analgesics,213,134,101.35,638,Store_C,0
MED-7269-IY,Supplements,489,72,136.84,380,Store_B,0
MED-9820-GN,Analgesics,131,43,7.53,296,Store_B,0
MED-8354-NT,Supplements,198,57,110.49,177,Store_A,0
MED-4722-RS,Antibiotics,494,6,188.82,528,Store_D,1
MED-9202-MW,Antiseptics,308,61,180.27,166,Store_B,0
MED-6134-CW,Antiseptics,87,25,198.04,510,Store_A,0
MED-5968-YT,Antiseptics,423,141,92.41,231,Store_B,0
MED-2619-NC,Antibiotics,226,80,102.73,128,Store_B,0
MED-7012-SK,Antibiotics,404,144,67.6,403,Store_D,0
MED-4663-XD,Antipyretics,477,113,57.89,73,Store_A,1
MED-6934-SD,Analgesics,77,6,157.58,417,Store_D,0
MED-5818-NZ,Analgesics,72,17,164.06,131,Store_B,0
MED-8842-SD,Antipyretics,29,73,29.21,47,Store_B,0
MED-1854-CE,Analgesics,336,122,19.59,41,Store_C,1
MED-8516-TF,Supplements,167,28,76.79,270,Store_A,0
MED-6807-YP,Supplements,462,82,123.67,643,Store_B,0
MED-9421-BS,Antipyretics,46,21,26.23,413,Store_A,0
MED-6777-GU,Analgesics,458,7,99.41,653,Store_A,1
MED-7003-PK,Antiseptics,496,95,143.43,87,Store_A,1
MED-2138-IB,Supplements,330,94,95.06,194,Store_A,0
MED-8354-VY,Analgesics,407,131,38.94,560,Store_B,0
MED-1785-JL,Supplements,479,113,56.19,402,Store_B,0
MED-1794-CR,Analgesics,48,98,20.31,665,Store_C,0
MED-0993-DF,Antipyretics,345,113,145.95,259,Store_B,0
MED-3640-RE,Antibiotics,165,97,143.33,451,Store_B,0
MED-6801-KI,Antiseptics,368,83,43.85,384,Store_D,0
MED-5760-ZJ,Antibiotics,325,83,131.78,722,Store_D,0
MED-5135-DI,Antibiotics,445,149,137.74,711,Store_A,0
MED-2779-VL,Antibiotics,291,66,176.02,525,Store_D,0
MED-8988-WK,Supplements,34,124,21.65,355,Store_C,0
MED-3486-ZB,Supplements,263,76,54.3,527,Store_D,0
MED-1962-PQ,Analgesics,243,85,190.27,644,Store_A,0
MED-2052-UK,Supplements,428,142,59.98,58,Store_B,1
MED-4742-MI,Antiseptics,158,103,160.34,722,Store_D,0
MED-2561-BV,Antiseptics,190,11,82.7,60,Store_C,1
MED-6390-TP,Antipyretics,108,127,122.46,236,Store_C,0
MED-0502-TC,Antibiotics,199,123,61.36,225,Store_D,0
MED-3131-MM,Antipyretics,137,26,176.73,351,Store_D,0
MED-5677-PT,Antibiotics,64,139,89.99,194,Store_C,0
MED-1021-DR,Supplements,491,93,171.15,318,Store_A,0
MED-8541-PK,Antipyretics,49,130,85.41,702,Store_C,0
MED-4358-FN,Analgesics,403,106,133.33,436,Store_D,0
MED-7594-OY,Antiseptics,216,129,127.73,719,Store_B,0
MED-0817-GC,Antipyretics,341,74,13.98,75,Store_D,1
MED-6249-QN,Antibiotics,492,61,62.31,491,Store_B,0
MED-1319-YA,Supplements,149,60,146.35,435,Store_A,0
MED-8751-GT,Antibiotics,447,81,153.85,266,Store_A,0
MED-6985-OH,Antipyretics,272,11,115.45,277,Store_C,1
MED-3271-JZ,Antiseptics,418,104,83.2,66,Store_A,1
MED-7092-NS,Supplements,295,107,41.1,430,Store_C,0
MED-5336-YW,Antibiotics,423,51,71.17,54,Store_D,1
MED-9873-TQ,Antipyretics,133,50,88.67,624,Store_A,0
MED-6317-TN,Antiseptics,186,77,26.81,72,Store_D,0
MED-6270-IS,Antibiotics,97,145,180.16,292,Store_B,0
MED-5598-BN,Supplements,296,105,182.37,54,Store_C,1
MED-2538-LZ,Antiseptics,113,49,112.84,376,Store_B,0
MED-5383-TQ,Analgesics,138,128,49.14,391,Store_A,0
MED-8681-FK,Analgesics,82,34,135.92,531,Store_D,0
MED-4594-RB,Antibiotics,92,79,57.49,610,Store_C,0
MED-1617-IG,Supplements,437,61,132.02,198,Store_A,0
MED-4421-CC,Antipyretics,273,109,136.97,244,Store_C,0
MED-1366-PP,Antibiotics,101,52,47.46,366,Store_C,0
MED-1307-FG,Analgesics,400,134,78.36,376,Store_D,0
MED-4199-VZ,Supplements,30,143,88.59,451,Store_D,0
MED-5350-TK,Antibiotics,154,112,45.17,105,Store_B,0
MED-0383-VJ,Supplements,214,131,199.38,288,Store_A,0
MED-5031-RV,Antipyretics,464,5,127.12,398,Store_D,1
MED-8461-NR,Antibiotics,499,87,162.75,506,Store_D,0
MED-4736-GH,Antibiotics,242,23,111.8,588,Store_C,0
MED-0867-OS,Analgesics,479,84,140.36,191,Store_D,0
MED-4891-KQ,Supplements,65,86,105.27,34,Store_D,0
MED-1849-AP,Supplements,11,131,190.81,387,Store_D,0
MED-7187-ML,Antipyretics,167,63,51.31,230,Store_D,0
MED-7763-EO,Supplements,167,73,153.62,648,Store_B,0
MED-7132-NU,Antiseptics,202,140,157.26,294,Store_D,0
MED-2466-CB,Antipyretics,160,80,127.01,190,Store_C,0
MED-0160-OS,Analgesics,410,43,105.75,359,Store_C,0
MED-2826-CQ,Antiseptics,256,95,177.01,703,Store_A,0
MED-8124-ON,Antipyretics,145,123,117.82,627,Store_C,0
MED-4137-SX,Supplements,497,24,11.95,177,Store_D,1
MED-6533-IR,Antibiotics,182,29,105.79,637,Store_C,0
MED-4417-FG,Antibiotics,39,26,133.46,688,Store_A,0
MED-7410-WL,Antibiotics,54,88,16.94,30,Store_A,0
MED-4632-SL,Analgesics,142,137,105.85,695,Store_B,0
MED-1755-IM,Antipyretics,466,73,16.36,205,Store_A,0
MED-6578-EH,Antiseptics,380,70,25.4,686,Store_A,0
MED-6649-LJ,Analgesics,329,12,117.21,688,Store_C,1
MED-1855-IJ,Antibiotics,475,146,198.26,286,Store_B,0
MED-6373-YX,Analgesics,488,110,108.64,223,Store_D,0
MED-4673-OE,Antiseptics,61,114,67.45,409,Store_A,0
MED-7353-QL,Analgesics,455,88,11.08,396,Store_C,0
MED-4041-YQ,Antiseptics,304,114,100.9,33,Store_B,1
MED-8036-AH,Antibiotics,237,91,190.9,121,Store_A,0
MED-2372-WD,Analgesics,159,52,130.04,110,Store_C,0
MED-3873-AD,Antipyretics,457,81,43.72,269,Store_A,0
MED-8644-MN,Antibiotics,39,51,13.77,181,Store_C,0
MED-9235-EH,Supplements,29,33,171.03,649,Store_A,0
MED-5441-WC,Antipyretics,367,112,121.57,552,Store_C,0
MED-2800-OQ,Analgesics,102,117,140.84,468,Store_A,0
MED-7996-FS,Supplements,236,112,123.89,41,Store_D,1
MED-6067-EY,Supplements,131,30,113.27,665,Store_C,0
MED-3395-FJ,Antibiotics,396,78,74.57,326,Store_B,0
MED-6622-JF,Antipyretics,178,68,109.66,525,Store_D,0
MED-9109-FN,Antibiotics,233,136,178.41,211,Store_C,0
MED-6783-XO,Antiseptics,285,84,58.2,680,Store_C,0
MED-0328-WH,Antipyretics,352,91,117.83,296,Store_C,0
MED-9107-WH,Antiseptics,168,42,84.58,601,Store_D,0
MED-2533-OP,Antiseptics,444,111,134.14,94,Store_D,1
MED-5158-ZJ,Analgesics,162,77,191.53,219,Store_B,0
MED-8352-ZY,Antipyretics,378,80,189.3,241,Store_B,0
MED-0311-PV,Supplements,153,11,98.68,84,Store_D,1
MED-9869-SU,Antiseptics,236,126,178.37,122,Store_D,0
MED-0919-NI,Supplements,251,139,31.85,462,Store_B,0
MED-7992-AV,Antipyretics,438,41,184.54,114,Store_D,1
MED-6159-ZQ,Supplements,308,92,154.6,222,Store_A,0
MED-1779-SO,Antiseptics,216,15,180.65,69,Store_B,1
MED-8955-QP,Antiseptics,37,44,79.19,568,Store_A,0
MED-9783-EH,Antibiotics,117,118,96.22,348,Store_A,0
MED-3148-JP,Antiseptics,376,96,92.87,480,Store_A,0
MED-1112-AS,Antiseptics,447,14,80.91,194,Store_D,1
MED-5278-WB,Supplements,252,57,169.79,673,Store_C,0
MED-0975-VT,Antibiotics,372,34,11.92,386,Store_D,0
MED-6161-QG,Antibiotics,183,30,19.91,335,Store_C,0
MED-3222-FA,Antiseptics,467,110,79.03,175,Store_D,0
MED-3861-IM,Antibiotics,279,88,36.09,344,Store_C,0
MED-9541-YF,Analgesics,215,49,183.15,291,Store_C,0
MED-3987-KK,Antipyretics,266,32,164.05,379,Store_D,0
MED-8464-CY,Supplements,173,19,196.08,52,Store_D,1
MED-0753-HV,Antiseptics,285,8,199.02,433,Store_A,1
MED-5372-LZ,Analgesics,110,34,89.23,524,Store_B,0
MED-7242-NQ,Antibiotics,67,73,151.01,719,Store_D,0
MED-0379-WK,Antiseptics,236,105,196.98,576,Store_B,0
MED-1377-DH,Antiseptics,297,86,101.78,714,Store_A,0
MED-8039-OG,Antibiotics,60,17,67.23,688,Store_B,0
MED-0801-OK,Supplements,73,24,64.53,515,Store_C,0
MED-0952-OG,Supplements,380,146,144.21,206,Store_C,0
MED-3819-OC,Analgesics,17,109,87.3,370,Store_A,0
MED-2949-GN,Supplements,178,83,129.97,708,Store_D,0
MED-5065-QQ,Supplements,488,36,62.1,396,Store_D,0
MED-7084-OG,Antiseptics,74,74,78.57,203,Store_C,0
MED-8530-TA,Antibiotics,278,13,25.98,542,Store_C,1
MED-7141-QE,Antipyretics,468,22,17.81,480,Store_D,1
MED-7935-NC,Antiseptics,416,40,29.85,345,Store_C,0
MED-9976-EL,Analgesics,485,98,51.86,133,Store_C,1
MED-6026-JC,Supplements,93,120,152.77,393,Store_B,0
MED-8838-IU,Antipyretics,318,37,26.77,535,Store_B,0
MED-4192-DK,Supplements,111,90,42.54,378,Store_A,0
MED-4646-MU,Supplements,80,85,76.19,617,Store_A,0
MED-6228-SW,Analgesics,360,73,139.28,106,Store_C,1
MED-3618-JN,Antibiotics,458,55,9.66,136,Store_A,1
MED-1913-IH,Antipyretics,32,109,171.26,501,Store_C,0
MED-1539-VD,Antipyretics,81,51,76.07,598,Store_C,0
MED-6609-RP,Antiseptics,169,65,160.18,513,Store_B,0
MED-6587-CU,Antiseptics,155,5,56.47,90,Store_D,1
MED-1197-BM,Antiseptics,325,141,33.81,409,Store_C,0
MED-8145-AF,Supplements,461,32,9.03,467,Store_B,0
MED-7435-IT,Antibiotics,54,136,150.31,293,Store_C,0
MED-6235-GM,Antiseptics,303,31,92.13,353,Store_C,0
MED-5481-UB,Antibiotics,399,124,59.07,271,Store_B,0
MED-4474-OO,Supplements,158,141,88.83,264,Store_A,0
MED-4721-JL,Analgesics,203,34,87.9,636,Store_A,0
MED-8103-OV,Supplements,298,140,114.44,319,Store_C,0
MED-6892-AV,Analgesics,396,67,35.3,611,Store_A,0
MED-9548-EC,Antipyretics,239,17,111.38,576,Store_C,0
MED-0167-AE,Antipyretics,114,40,190.38,286,Store_B,0
MED-4191-HT,Supplements,434,67,172.06,608,Store_D,0
MED-7475-ZD,Supplements,39,46,166.59,609,Store_B,0
MED-3005-XG,Antibiotics,265,58,77.52,453,Store_A,0
MED-4059-RZ,Analgesics,11,125,7.75,688,Store_A,0
MED-3741-JQ,Analgesics,154,53,38.29,547,Store_B,0
MED-8284-CB,Supplements,355,67,103.29,243,Store_D,0
MED-4762-VM,Analgesics,331,51,172.52,335,Store_D,0
MED-4864-CG,Antiseptics,128,63,199.79,570,Store_B,0
MED-4659-KG,Antipyretics,361,111,157.05,458,Store_A,0
MED-7328-SD,Antibiotics,476,60,178.06,329,Store_B,0
MED-9012-TW,Antiseptics,88,122,133.28,349,Store_D,0
MED-6627-ZD,Antipyretics,298,146,80.74,604,Store_C,0
MED-6468-OD,Analgesics,119,46,141.95,444,Store_A,0
MED-5777-WI,Antipyretics,269,106,10.9,330,Store_A,0
MED-1869-VN,Antipyretics,112,100,90.06,581,Store_B,0
MED-3574-RV,Antipyretics,177,27,17.31,35,Store_D,1
MED-9487-VR,Antipyretics,17,64,24.58,234,Store_A,0
MED-3587-LS,Supplements,44,32,75.01,678,Store_A,0
MED-3256-US,Antibiotics,401,143,151.93,252,Store_B,0
MED-2175-RT,Antibiotics,331,89,117.85,457,Store_A,0
MED-1086-YJ,Antipyretics,243,91,47.74,414,Store_C,0
MED-0601-ZR,Antipyretics,489,136,16.39,534,Store_B,0
MED-4245-GA,Antipyretics,366,123,78.78,714,Store_C,0
MED-0743-HX,Supplements,379,60,65.84,274,Store_A,0
MED-4714-RY,Antiseptics,372,17,21.28,435,Store_C,1
MED-5571-UU,Antibiotics,227,117,139.1,383,Store_B,0
MED-5433-BX,Antiseptics,7,82,119.94,565,Store_D,0
MED-7763-RB,Antipyretics,401,113,77.53,152,Store_D,0
MED-4713-TB,Antiseptics,134,69,21.31,637,Store_A,0
MED-4141-QD,Antibiotics,37,31,10.6,681,Store_B,0
MED-9877-ST,Antibiotics,277,110,121.49,181,Store_D,0
MED-7686-VT,Antipyretics,289,146,30.95,89,Store_B,0
MED-2687-WO,Antipyretics,379,149,154.29,143,Store_C,0
MED-4943-ZX,Antibiotics,289,130,93.29,344,Store_D,0
MED-3898-CL,Antibiotics,482,99,52.2,104,Store_C,1
MED-4711-WE,Antipyretics,27,46,42.49,298,Store_B,0
MED-1182-LN,Antiseptics,200,134,160.37,709,Store_B,0
MED-5098-ZH,Supplements,160,132,48.95,304,Store_A,0
MED-2550-SQ,Antipyretics,54,21,162.12,121,Store_A,0
MED-8866-AD,Antipyretics,57,124,184.46,33,Store_A,0
MED-7935-WH,Antibiotics,294,74,153.02,682,Store_B,0
MED-8736-WM,Antibiotics,212,5,181.54,534,Store_B,1
MED-8043-PD,Antipyretics,228,92,123.51,622,Store_D,0
MED-7878-JA,Antipyretics,11,108,198.96,407,Store_A,0
MED-9577-XM,Antiseptics,263,143,95.1,66,Store_A,0
MED-6089-PI,Supplements,412,121,93.48,594,Store_A,0
MED-5893-GY,Analgesics,273,133,131.16,595,Store_B,0
MED-1528-KC,Supplements,246,15,134.92,100,Store_C,1
MED-1735-OX,Supplements,104,62,84.07,422,Store_C,0
MED-1761-FQ,Antibiotics,309,79,35.82,554,Store_D,0
MED-0321-AR,Supplements,441,18,161.1,463,Store_C,1
MED-0796-WD,Antiseptics,384,110,82.08,313,Store_A,0
MED-2027-EC,Antibiotics,98,119,94.84,369,Store_A,0
MED-8287-IX,Antibiotics,496,20,49.63,647,Store_A,1
MED-5322-UL,Antipyretics,146,43,48.11,402,Store_D,0
